OrderID,OrderDate,Customer,Region,Segment,Category,Sub-Category,ProductName,Price,Quantity,Discount,Sales,Profit,ShippingMode,State
ORD-104304,5/18/2023,Casey Davis,North,Consumer,Office Supplies,Writing,Writing - Model 421,57.44,2,0,114.88,41.25,Same Day,Michigan
ORD-102795,9/22/2021,Casey Miller,Central,Corporate,Technology,Phones,Phones - Model 433,143.96,6,0,863.76,311,Second Class,Pennsylvania
ORD-111652,2/23/2020,Skyler Miller,West,Consumer,Office Supplies,Storage,Storage - Model 373,63.76,6,0,382.56,168.51,First Class,Florida
ORD-100798,4/15/2022,Jamie Davis,South,Consumer,Office Supplies,Paper,Paper - Model 556,62.65,6,0.1,338.31,108.92,Same Day,Florida
ORD-100734,11/7/2020,Robin Rodriguez,West,Home Office,Office Supplies,Binders,Binders - Model 574,1,3,0.1,2.7,7.94,Same Day,California
ORD-106634,12/14/2021,Alex Brown,North,Home Office,Office Supplies,Writing,Writing - Model 611,35.48,6,0.1,191.59,33.37,Same Day,Pennsylvania
ORD-102244,9/17/2023,Sam Johnson,Central,Consumer,Technology,Phones,Phones - Model 450,184.44,2,0,368.88,109.75,Standard Class,Pennsylvania
ORD-100178,4/16/2025,Taylor Wilson,Central,Corporate,Office Supplies,Writing,Writing - Model 982,1,2,0,2,-51.51,Standard Class,Michigan
ORD-110634,11/12/2020,Pat Davis,Central,Corporate,Office Supplies,Binders,Binders - Model 630,87.65,3,0,262.95,123.73,Same Day,Florida
ORD-109116,10/8/2021,Casey Miller,South,Home Office,Office Supplies,Storage,Storage - Model 980,67.86,7,0,475.02,216.79,Standard Class,Florida
ORD-101174,12/4/2021,Robin Rodriguez,South,Home Office,Furniture,Bookcases,Bookcases - Model 697,91.86,6,0.1,496.04,178.81,Same Day,Texas
ORD-106107,2/29/2020,Taylor Davis,South,Corporate,Office Supplies,Paper,Paper - Model 693,51.57,3,0,154.71,66.42,Second Class,North Carolina
ORD-108343,3/17/2021,Chris Smith,Central,Home Office,Furniture,Bookcases,Bookcases - Model 304,1,2,0,2,-5.92,First Class,Florida
ORD-101831,10/6/2021,Lee Williams,East,Corporate,Furniture,Bookcases,Bookcases - Model 122,81.25,7,0.05,540.31,190.11,Same Day,New York
ORD-109718,5/10/2020,Alex Rodriguez,East,Corporate,Office Supplies,Paper,Paper - Model 876,6.31,2,0,12.62,23.44,Same Day,Michigan
ORD-108525,1/16/2020,Pat Brown,East,Home Office,Furniture,Tables,Tables - Model 278,56.29,6,0.05,320.85,121.67,Second Class,North Carolina
ORD-110480,7/21/2020,Riley Williams,South,Home Office,Office Supplies,Binders,Binders - Model 351,1,4,0,4,-21.47,Standard Class,Texas
ORD-101781,6/12/2024,Jordan Davis,Central,Corporate,Furniture,Tables,Tables - Model 397,104.4,5,0.05,495.9,196.09,First Class,New York
ORD-103201,5/4/2021,Jamie Davis,North,Consumer,Office Supplies,Storage,Storage - Model 848,1,3,0.05,2.85,-1.6,First Class,Pennsylvania
ORD-100198,3/6/2024,Pat Jones,South,Consumer,Office Supplies,Paper,Paper - Model 883,94.63,4,0,378.52,144.87,Same Day,Florida
ORD-109863,2/21/2023,Alex Jones,South,Consumer,Technology,Phones,Phones - Model 722,195.76,3,0.1,528.55,188.36,Second Class,Illinois
ORD-104087,10/13/2021,Jordan Davis,East,Corporate,Technology,Phones,Phones - Model 886,203.37,5,0.05,966.01,371.86,Second Class,North Carolina
ORD-105193,1/29/2025,Kim Williams,North,Consumer,Office Supplies,Storage,Storage - Model 355,1,3,0,3,29.49,Same Day,Ohio
ORD-100548,5/29/2021,Dana Williams,West,Corporate,Office Supplies,Binders,Binders - Model 465,86.95,3,0.15,221.72,42.22,First Class,Illinois
ORD-103339,1/13/2022,Robin Wilson,South,Consumer,Furniture,Furnishings,Furnishings - Model 853,1,2,0.05,1.9,14.19,Second Class,Ohio
ORD-111340,12/21/2020,Taylor Miller,Central,Home Office,Furniture,Tables,Tables - Model 541,38.57,3,0,115.71,69.17,Second Class,Pennsylvania
ORD-106649,10/3/2023,Casey Davis,South,Home Office,Office Supplies,Paper,Paper - Model 557,1,6,0,6,-4.18,Second Class,Pennsylvania
ORD-106611,10/8/2022,Casey Garcia,South,Consumer,Furniture,Bookcases,Bookcases - Model 654,86.33,3,0,258.99,55.83,Second Class,North Carolina
ORD-111095,9/21/2020,Skyler Smith,West,Corporate,Furniture,Chairs,Chairs - Model 428,144.03,8,0,1152.24,460.91,First Class,Michigan
ORD-102532,9/1/2020,Sam Jones,Central,Home Office,Furniture,Tables,Tables - Model 633,232.12,6,0,1392.72,575.81,Same Day,Pennsylvania
ORD-109920,8/15/2020,Casey Johnson,South,Corporate,Furniture,Furnishings,Furnishings - Model 810,87.18,5,0,435.9,149.67,Standard Class,North Carolina
ORD-102314,6/17/2029,Sam Davis,South,Home Office,Technology,Accessories,Accessories - Model 206,100.68,3,0,302.04,150.1,First Class,Florida
ORD-108885,3/30/2022,Sam Rodriguez,North,Corporate,Furniture,Bookcases,Bookcases - Model 663,121.06,3,0,363.18,92.57,Second Class,Illinois
ORD-108557,9/22/2021,Morgan Jones,West,Consumer,Office Supplies,Paper,Paper - Model 886,49.59,6,0.1,267.79,94.82,Standard Class,Georgia
ORD-109915,5/5/2025,Alex Garcia,South,Home Office,Office Supplies,Storage,Storage - Model 146,1,4,0,4,29.63,Second Class,Ohio
ORD-108101,7/8/2028,Pat Miller,North,Consumer,Furniture,Chairs,Chairs - Model 130,163.02,4,0.05,619.48,249.91,Second Class,Illinois
ORD-100066,4/16/2020,Morgan Garcia,North,Consumer,Office Supplies,Binders,Binders - Model 900,1,5,0.1,4.5,-25,Same Day,Pennsylvania
ORD-105127,7/20/2020,Dana Williams,West,Consumer,Office Supplies,Storage,Storage - Model 491,36.52,2,0,73.04,4.61,First Class,Ohio
ORD-104712,7/26/2020,Jamie Davis,South,Consumer,Office Supplies,Binders,Binders - Model 610,8.46,4,0.05,32.15,-42.73,First Class,Texas
ORD-105214,12/16/2020,Dana Brown,Central,Consumer,Office Supplies,Binders,Binders - Model 375,46.66,5,0.15,198.3,56.06,Second Class,Ohio
ORD-103260,6/8/2020,Dana Davis,West,Consumer,Office Supplies,Writing,Writing - Model 661,68.36,5,0,341.8,101.81,First Class,Pennsylvania
ORD-105033,10/4/2021,Riley Brown,West,Consumer,Technology,Copiers,Copiers - Model 492,127.87,2,0,255.74,113.14,Standard Class,New York
ORD-102572,9/28/2020,Kim Davis,East,Home Office,Office Supplies,Binders,Binders - Model 656,19.7,4,0,78.8,14.6,Second Class,North Carolina
ORD-109929,4/16/2024,Alex Williams,Central,Corporate,Office Supplies,Writing,Writing - Model 419,50.11,4,0,200.44,85.77,Same Day,Texas
ORD-108649,6/17/2020,Casey Garcia,East,Home Office,Office Supplies,Paper,Paper - Model 960,115.45,4,0,461.8,174.82,Standard Class,New York
ORD-100622,11/19/2020,Jamie Miller,West,Corporate,Technology,Accessories,Accessories - Model 849,204.29,7,0.1,1287.03,447.94,First Class,Florida
ORD-101681,2/12/2027,Casey Rodriguez,West,Corporate,Technology,Phones,Phones - Model 139,2.49,4,0,9.96,9.85,Same Day,Pennsylvania
ORD-100787,12/24/2020,Kim Johnson,South,Consumer,Technology,Copiers,Copiers - Model 532,88.65,3,0.05,252.65,88.83,Standard Class,North Carolina
ORD-103332,5/10/2020,Alex Smith,East,Corporate,Office Supplies,Storage,Storage - Model 167,69.84,4,0.15,237.46,76.8,Same Day,California
ORD-110242,3/27/2021,Jamie Jones,Central,Corporate,Technology,Phones,Phones - Model 722,1,4,0.05,3.8,-45.72,Same Day,Texas
ORD-107508,10/15/2021,Pat Davis,North,Consumer,Technology,Machines,Machines - Model 198,89.23,5,0,446.15,156.44,Second Class,Illinois
ORD-110514,12/29/2021,Robin Johnson,East,Corporate,Office Supplies,Binders,Binders - Model 914,1,3,0,3,-0.61,Second Class,New York
ORD-103280,2/24/2021,Jordan Williams,West,Consumer,Technology,Accessories,Accessories - Model 420,200.49,3,0.05,571.4,186.46,Second Class,Illinois
ORD-110435,11/11/2020,Casey Jones,South,Home Office,Technology,Machines,Machines - Model 918,235.19,3,0.1,635.01,187.1,First Class,Georgia
ORD-110962,4/10/2021,Lee Smith,Central,Home Office,Office Supplies,Binders,Binders - Model 320,84.17,6,0,505.02,177.48,First Class,New York
ORD-108116,7/8/2022,Robin Smith,South,Corporate,Office Supplies,Binders,Binders - Model 775,1,3,0,3,15.38,Standard Class,Illinois
ORD-105914,5/24/2021,Chris Wilson,North,Home Office,Furniture,Tables,Tables - Model 512,98.43,3,0,295.29,122.91,First Class,Georgia
ORD-110394,2/6/2020,Jamie Brown,North,Corporate,Office Supplies,Binders,Binders - Model 284,1,2,0,2,-42.49,Same Day,Illinois
ORD-100515,1/19/2020,Lee Wilson,South,Home Office,Office Supplies,Paper,Paper - Model 437,44.21,9,0,397.89,169.4,Second Class,Illinois
ORD-100478,9/4/2026,Jordan Jones,West,Home Office,Office Supplies,Binders,Binders - Model 642,1,2,0,2,-8.76,Standard Class,Michigan
ORD-109725,6/28/2026,Taylor Brown,North,Home Office,Office Supplies,Paper,Paper - Model 757,1,6,0,6,14.77,Standard Class,North Carolina
ORD-108728,11/4/2020,Dana Wilson,Central,Corporate,Technology,Machines,Machines - Model 404,118.22,7,0.05,786.16,288.49,Second Class,North Carolina
ORD-108231,2/24/2021,Jamie Davis,Central,Home Office,Office Supplies,Storage,Storage - Model 213,15.92,3,0,47.76,20.41,Standard Class,New York
ORD-102647,4/30/2021,Morgan Rodriguez,North,Home Office,Office Supplies,Binders,Binders - Model 219,1,5,0,5,4.07,Standard Class,Texas
ORD-109855,4/4/2021,Riley Wilson,East,Corporate,Technology,Copiers,Copiers - Model 260,44.31,4,0.05,168.38,61.26,Second Class,Texas
ORD-106104,4/4/2020,Casey Smith,North,Home Office,Office Supplies,Paper,Paper - Model 557,93.21,3,0,279.63,165.53,First Class,Florida
ORD-107450,6/22/2021,Chris Johnson,East,Consumer,Office Supplies,Paper,Paper - Model 309,1,2,0,2,-17.71,First Class,New York
ORD-101033,3/30/2020,Jordan Smith,East,Corporate,Furniture,Furnishings,Furnishings - Model 744,83.02,3,0.2,199.25,30.73,Standard Class,Michigan
ORD-107931,10/23/2022,Sam Jones,East,Consumer,Technology,Copiers,Copiers - Model 549,165.41,4,0,661.64,277.82,Standard Class,Pennsylvania
ORD-102598,8/22/2020,Morgan Rodriguez,East,Consumer,Office Supplies,Writing,Writing - Model 569,12.79,4,0,51.16,13.18,Standard Class,Illinois
ORD-106013,5/2/2021,Sam Miller,North,Home Office,Office Supplies,Writing,Writing - Model 491,33.55,5,0,167.75,105.99,Standard Class,California
ORD-108469,1/11/2020,Casey Rodriguez,East,Corporate,Furniture,Furnishings,Furnishings - Model 687,101.2,4,0,404.8,167.21,First Class,Texas
ORD-108449,12/14/2022,Robin Johnson,Central,Consumer,Technology,Accessories,Accessories - Model 351,117.91,5,0,589.55,214.3,Standard Class,California
ORD-106604,6/2/2021,Skyler Jones,North,Corporate,Office Supplies,Binders,Binders - Model 453,70.79,3,0.1,191.13,80.36,Second Class,Texas
ORD-100344,12/21/2020,Jordan Brown,Central,Corporate,Office Supplies,Binders,Binders - Model 118,1,4,0.1,3.6,30.69,Second Class,New York
ORD-105521,8/25/2021,Skyler Wilson,Central,Home Office,Office Supplies,Writing,Writing - Model 201,1,1,0,1,3.06,Same Day,Florida
ORD-105902,4/6/2020,Taylor Williams,South,Consumer,Technology,Machines,Machines - Model 276,81.77,4,0.05,310.73,95.27,Second Class,Ohio
ORD-101871,6/17/2020,Skyler Smith,South,Home Office,Office Supplies,Storage,Storage - Model 958,7.14,3,0,21.42,-10.31,Same Day,Florida
ORD-107976,11/18/2024,Chris Jones,South,Home Office,Furniture,Bookcases,Bookcases - Model 846,36.98,3,0,110.94,46.96,Second Class,Pennsylvania
ORD-107259,2/15/2021,Alex Davis,Central,Home Office,Furniture,Chairs,Chairs - Model 835,1,3,0,3,14.14,Standard Class,Ohio
ORD-103986,3/11/2020,Casey Miller,East,Home Office,Technology,Phones,Phones - Model 334,244.69,3,0,734.07,261.69,Standard Class,California
ORD-111547,7/23/2025,Taylor Jones,North,Consumer,Technology,Machines,Machines - Model 729,182.77,6,0.05,1041.79,360.93,Second Class,California
ORD-102888,3/11/2023,Pat Davis,Central,Corporate,Technology,Accessories,Accessories - Model 307,97.09,4,0,388.36,156.38,Same Day,New York
ORD-111673,7/9/2024,Alex Rodriguez,West,Consumer,Technology,Machines,Machines - Model 808,180.98,3,0.05,515.79,188.74,First Class,Ohio
ORD-104623,3/31/2022,Sam Miller,South,Corporate,Technology,Copiers,Copiers - Model 552,146.91,4,0,587.64,230.89,Same Day,North Carolina
ORD-104818,3/13/2024,Alex Smith,North,Home Office,Office Supplies,Binders,Binders - Model 370,44.95,5,0,224.75,79.08,First Class,California
ORD-100220,1/20/2022,Jordan Garcia,East,Consumer,Furniture,Tables,Tables - Model 438,157.4,5,0.2,629.6,111.27,Standard Class,Texas
ORD-111044,11/17/2020,Chris Davis,East,Home Office,Office Supplies,Writing,Writing - Model 116,13.66,3,0,40.98,32.43,First Class,Georgia
ORD-107145,6/9/2022,Kim Brown,North,Consumer,Furniture,Tables,Tables - Model 497,70.07,2,0,140.14,36.63,Standard Class,Ohio
ORD-110005,11/6/2023,Taylor Johnson,West,Consumer,Office Supplies,Writing,Writing - Model 358,1,7,0.05,6.65,20.09,First Class,New York
ORD-110158,6/9/2024,Alex Rodriguez,East,Consumer,Office Supplies,Paper,Paper - Model 357,1,4,0,4,-15.49,Second Class,California
ORD-105920,3/22/2020,Lee Davis,West,Consumer,Furniture,Tables,Tables - Model 750,113.32,5,0,566.6,210.39,Standard Class,New York
ORD-106597,7/22/2020,Jamie Williams,West,Consumer,Furniture,Furnishings,Furnishings - Model 102,26.91,4,0,107.64,19.01,Standard Class,Michigan
ORD-104016,2/29/2024,Alex Jones,Central,Corporate,Technology,Accessories,Accessories - Model 598,198.46,4,0,793.84,350.11,Second Class,Pennsylvania
ORD-105965,5/13/2024,Chris Wilson,Central,Corporate,Technology,Accessories,Accessories - Model 160,56.43,5,0.15,239.83,89.11,First Class,California
ORD-104248,9/6/2021,Casey Garcia,Central,Consumer,Office Supplies,Paper,Paper - Model 433,1,3,0,3,-0.01,Same Day,Michigan
ORD-110998,7/27/2020,Skyler Johnson,East,Home Office,Technology,Accessories,Accessories - Model 151,147.67,5,0,738.35,268.26,Second Class,New York
ORD-108423,1/9/2020,Sam Wilson,North,Corporate,Office Supplies,Paper,Paper - Model 460,1,3,0.1,2.7,20.91,Same Day,Texas
ORD-110076,6/7/2020,Morgan Miller,East,Consumer,Office Supplies,Paper,Paper - Model 677,20.25,5,0,101.25,57.65,Second Class,Florida
ORD-106280,5/12/2023,Morgan Wilson,East,Home Office,Technology,Phones,Phones - Model 640,115.85,4,0,463.4,170.29,First Class,Texas
ORD-101264,1/9/2020,Sam Williams,Central,Home Office,Office Supplies,Writing,Writing - Model 599,26.23,6,0,157.38,58.03,Standard Class,Pennsylvania
ORD-104241,12/18/2020,Casey Smith,Central,Consumer,Office Supplies,Paper,Paper - Model 992,1,4,0,4,-5.1,Standard Class,Michigan
ORD-105650,8/5/2022,Morgan Miller,South,Corporate,Office Supplies,Writing,Writing - Model 278,1,6,0,6,25.87,Second Class,Texas
ORD-106134,1/13/2020,Skyler Williams,West,Consumer,Office Supplies,Paper,Paper - Model 544,80.01,4,0,320.04,126.3,Second Class,Pennsylvania
ORD-110923,1/18/2020,Sam Davis,East,Corporate,Office Supplies,Binders,Binders - Model 446,1,6,0,6,1.81,Same Day,New York
ORD-107108,2/1/2024,Casey Johnson,West,Home Office,Technology,Copiers,Copiers - Model 523,234.5,6,0,1407,563.58,First Class,Florida
ORD-111033,7/1/2022,Dana Jones,West,Corporate,Office Supplies,Storage,Storage - Model 111,1,5,0,5,-9.06,First Class,Texas
ORD-107745,10/2/2021,Morgan Rodriguez,Central,Home Office,Office Supplies,Binders,Binders - Model 136,1,2,0.1,1.8,0.81,Standard Class,California
ORD-108349,12/29/2021,Dana Miller,South,Home Office,Office Supplies,Storage,Storage - Model 825,30.58,5,0.05,145.25,41.13,Standard Class,Pennsylvania
ORD-102881,9/13/2023,Riley Wilson,South,Consumer,Furniture,Bookcases,Bookcases - Model 876,126,4,0,504,229.72,Same Day,Georgia
ORD-101677,12/27/2020,Riley Davis,North,Consumer,Technology,Machines,Machines - Model 289,103.08,2,0,206.16,107.01,Standard Class,Pennsylvania
ORD-109053,9/21/2020,Jordan Jones,Central,Corporate,Office Supplies,Paper,Paper - Model 972,90.34,3,0.05,257.47,77.18,First Class,Pennsylvania
ORD-100901,1/19/2020,Jamie Davis,North,Consumer,Office Supplies,Paper,Paper - Model 115,26.35,4,0.05,100.13,25.53,Same Day,Ohio
ORD-109185,6/12/2022,Sam Miller,North,Consumer,Furniture,Tables,Tables - Model 429,58.23,4,0,232.92,60.27,First Class,Georgia
ORD-102296,6/22/2020,Lee Jones,West,Consumer,Technology,Accessories,Accessories - Model 429,60.86,2,0.05,115.63,75.65,Same Day,Georgia
ORD-103402,1/16/2033,Casey Davis,South,Corporate,Technology,Machines,Machines - Model 600,137.86,3,0,413.58,203.11,First Class,Illinois
ORD-106964,9/4/2020,Robin Garcia,East,Home Office,Office Supplies,Paper,Paper - Model 606,1,1,0,1,7.55,Standard Class,Texas
ORD-100296,10/25/2022,Lee Garcia,East,Corporate,Office Supplies,Binders,Binders - Model 245,74.85,5,0,374.25,163.26,Same Day,Texas
ORD-110557,9/29/2023,Kim Williams,South,Corporate,Office Supplies,Paper,Paper - Model 336,1,5,0,5,-8.29,First Class,Ohio
ORD-104153,11/4/2020,Taylor Smith,North,Corporate,Office Supplies,Binders,Binders - Model 613,12.87,5,0,64.35,11.69,Standard Class,Georgia
ORD-109767,9/28/2022,Casey Miller,West,Consumer,Technology,Machines,Machines - Model 818,97.43,4,0,389.72,124.24,Same Day,Illinois
ORD-111824,4/7/2023,Pat Brown,North,Home Office,Furniture,Bookcases,Bookcases - Model 177,138.73,2,0.1,249.71,78.46,Standard Class,California
ORD-100027,5/20/2021,Skyler Davis,South,Corporate,Office Supplies,Storage,Storage - Model 726,65.8,1,0,65.8,36.08,Same Day,California
ORD-106398,2/10/2021,Taylor Wilson,South,Home Office,Technology,Copiers,Copiers - Model 271,74.52,7,0,521.64,220.02,Second Class,Michigan
ORD-108903,9/12/2022,Taylor Williams,East,Consumer,Office Supplies,Paper,Paper - Model 265,1,3,0,3,8.55,Same Day,Michigan
ORD-103829,6/24/2020,Sam Smith,North,Consumer,Furniture,Furnishings,Furnishings - Model 803,55.99,2,0,111.98,41.15,First Class,Ohio
ORD-108336,6/3/2025,Dana Davis,East,Corporate,Technology,Accessories,Accessories - Model 237,251.12,7,0.05,1669.95,633.31,Same Day,Pennsylvania
ORD-103248,12/1/2023,Taylor Johnson,Central,Corporate,Technology,Copiers,Copiers - Model 334,129.19,5,0,645.95,227.93,Standard Class,Georgia
ORD-105885,4/10/2021,Jordan Jones,South,Consumer,Office Supplies,Storage,Storage - Model 740,23.03,4,0,92.12,60.49,Second Class,North Carolina
ORD-110874,8/14/2024,Jordan Davis,East,Corporate,Office Supplies,Storage,Storage - Model 500,1,6,0.1,5.4,-32.52,Standard Class,North Carolina
ORD-109356,6/17/2023,Lee Garcia,North,Home Office,Office Supplies,Writing,Writing - Model 169,33.41,3,0,100.23,47.88,Same Day,North Carolina
ORD-102580,4/1/2020,Riley Williams,North,Corporate,Office Supplies,Binders,Binders - Model 809,1,3,0.1,2.7,35.53,Standard Class,Illinois
ORD-106393,4/7/2022,Casey Smith,East,Home Office,Office Supplies,Paper,Paper - Model 752,3.12,5,0,15.6,28.21,Same Day,Illinois
ORD-107969,4/27/2024,Lee Williams,Central,Corporate,Office Supplies,Writing,Writing - Model 858,55.28,5,0,276.4,102.68,First Class,Ohio
ORD-108178,1/29/2020,Jordan Smith,North,Consumer,Office Supplies,Storage,Storage - Model 762,1,4,0,4,-14.42,Second Class,Ohio
ORD-101370,10/23/2026,Jordan Jones,South,Home Office,Technology,Machines,Machines - Model 401,148.89,3,0,446.67,210.04,Standard Class,Florida
ORD-111849,12/17/2026,Jamie Miller,East,Consumer,Office Supplies,Storage,Storage - Model 612,1,2,0.05,1.9,10.84,First Class,Texas
ORD-109107,3/13/2023,Chris Rodriguez,South,Consumer,Office Supplies,Paper,Paper - Model 505,53.74,3,0,161.22,80.76,Standard Class,Texas
ORD-107517,7/10/2020,Riley Smith,West,Home Office,Furniture,Furnishings,Furnishings - Model 252,48.11,3,0,144.33,47.03,Standard Class,Florida
ORD-105551,12/6/2020,Alex Brown,Central,Consumer,Furniture,Chairs,Chairs - Model 441,88.45,3,0.05,252.08,122.66,Second Class,North Carolina
ORD-106853,11/30/2022,Robin Wilson,Central,Consumer,Office Supplies,Binders,Binders - Model 757,1,6,0,6,3.79,Second Class,Pennsylvania
ORD-105254,10/23/2023,Sam Johnson,North,Home Office,Office Supplies,Writing,Writing - Model 598,1,6,0,6,31.27,Second Class,Ohio
ORD-100681,7/27/2020,Jamie Smith,North,Home Office,Office Supplies,Paper,Paper - Model 103,1,7,0.1,6.3,-12.26,Standard Class,Michigan
ORD-111188,8/21/2020,Jamie Johnson,West,Home Office,Furniture,Furnishings,Furnishings - Model 680,174.62,6,0,1047.72,425.86,Same Day,Illinois
ORD-104775,5/15/2023,Chris Williams,North,Home Office,Office Supplies,Writing,Writing - Model 666,1,5,0.05,4.75,2.3,First Class,North Carolina
